Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (¡C),Maximum Temperature (¡C),Minimum Temperature (¡C),Mean Wind Speed (km/h),Max Wind Speed (km/h),DayOfWeek
0.006647673,0.018927444794952678,0.014705882352941178,0.014018691588785048,0.5131578947368425,0.6239316239316239,0.3287671232876712,0.46818181818181814,0.41340782122905023,0.5
0.013295347,0.041009464,0.034313725,0.03271028,0.48684210526315796,0.5982905982905988,0.2602739726027399,0.4363636363636364,0.37988826815642457,0.6666666666666666
0.12535612535612534,0.10094637223974763,0.11764705882352942,0.13785046728971964,0.23684210526315796,0.35897435897435903,0.3013698630136985,0.34090909090909094,0.2067039106145251,0.8333333333333333
0.022792023,0.066246057,0.051470588,0.051401869,0.4342105263157894,0.6410256410256414,0.397260274,0.36363636363636365,0.37988826815642457,1
0,0,0,0,0.5131578947368425,0.666666667,0.397260274,0.3181818181818182,0.2420856610800744,0
0,0,0,0,0.5131578947368425,0.6239316239316239,0.3561643835616439,0.5045454545454545,0.3445065176908751,0.16666666666666666
0,0,0,0,0.5789473684210527,0.5982905982905988,0.46575342465753433,0.6363636363636364,0.48230912476722526,0.3333333333333333
0,0,0,0,0.5789473684210527,0.5897435897435899,0.5342465753424657,0.5454545454545455,0.31098696461824943,0.5
0.007597341,0.022082018927444793,0.017156863,0.018691589,0.5789473684210527,0.6581196581196584,0.49315068493150704,0.4272727272727273,0.3445065176908751,0.6666666666666666
0,0,0,0,0.5789473684210527,0.5897435897435899,0.547945205,0.4318181818181818,0.4487895716945995,0.8333333333333333
0.2526115859449193,0.26813880126182965,0.34803921568627455,0.5,0.3289473684210531,0.5470085470085473,0.15068493150684947,0.32727272727272727,0.3445065176908751,1
0.056030389,0.12302839116719241,0.1397058823529412,0.1355140186915888,0.47368421052631593,0.6495726495726499,0.3287671232876712,0.2818181818181818,0.2756052141527002,0
0.15954415954415954,0.3280757097791798,0.28921568627450983,0.3037383177570094,0.48684210526315796,0.6752136752136755,0.397260274,0.41818181818181815,0.41340782122905023,0.16666666666666666
0.088319088,0.26498422712933756,0.21568627450980396,0.21261682242990657,0.38157894736842124,0.45299145299145316,0,0.5545454545454546,0.37988826815642457,0.3333333333333333
0,0,0,0,0.48684210526315796,0.5555555555555558,0.28767123287671215,0.5,0.48230912476722526,0.5
0,0,0,0,0.5263157894736845,0.5811965811965814,0.3287671232876712,0.5545454545454546,0.4487895716945995,0.6666666666666666
0,0,0,0,0.6184210526315792,0.6581196581196584,0.47945205479452024,0.7136363636363637,0.5176908752327747,0.8333333333333333
0,0,0,0,0.6447368421052633,0.666666667,0.5616438356164384,0.6863636363636364,0.48230912476722526,1
0.007597341,0.022082018927444793,0.017156863,0.018691589,0.5394736842105265,0.6239316239316239,0.5205479452054793,0.4772727272727273,0.37988826815642457,0
0,0,0,0,0.5789473684210527,0.6153846153846159,0.452054795,0.6954545454545454,0.48230912476722526,0.16666666666666666
0,0,0,0,0.5789473684210527,0.5811965811965814,0.5205479452054793,0.6545454545454545,0.4487895716945995,0.3333333333333333
0,0,0,0,0.5921052631578951,0.6324786324786329,0.5616438356164384,0.6409090909090909,0.48230912476722526,0.5
0,0,0,0,0.6315789473684212,0.5982905982905988,0.5616438356164384,0.6863636363636364,0.4487895716945995,0.6666666666666666
0,0,0,0,0.5526315789473686,0.5897435897435899,0.42465753424657526,0.6045454545454545,0.48230912476722526,0.8333333333333333
0.057929725,0.12302839116719241,0.1397058823529412,0.14252336448598132,0.5526315789473686,0.6068376068376069,0.3287671232876712,0.7727272727272727,0.621973929,1
0.007597341,0.012618296529968454,0.10539215686274511,0.14252336448598132,0.47368421052631593,0.5555555555555558,0.3835616438356162,0.5954545454545455,0.6554934823091247,0
0.7350427350427351,0.30283911671924285,0.3872549019607844,0.5116822429906542,0.23684210526315796,0.36752136752136755,0.041095890410958624,0.3863636363636364,0.4487895716945995,0.16666666666666666
0.42830009496676164,0.3722397476340694,0.4681372549019609,0.6588785046728972,0.10526315789473673,0.23931623931623935,0.013698630136986356,0.3,0.2420856610800744,0.3333333333333333
0.14150047483380818,0.15141955835962143,0.20588235294117652,0.25700934579439255,0.22368421052631593,0.5042735042735043,0.20547945205479445,0.32727272727272727,0.41340782122905023,0.5
0.18138651471984807,0.10725552050473185,0.11274509803921569,0.12850467289719628,0.21052631578947345,0.1367521367521367,0.2739726027397258,0.3,0.2067039106145251,0.6666666666666666
0.1168091168091168,0.09148265,0.11274509803921569,0.15420560747663553,0.17105263157894735,0.11965811965811968,0.13698630136986267,0.4727272727272728,0.4487895716945995,0.8333333333333333
0.057929725,0.066246057,0.066176471,0.065420561,0.28947368421052655,0.3504273504273505,0.31506849315068486,0.36818181818181817,0.6908752327746739,1
0.000949668,0.003154574,0.00245098,0.002336449,0.3289473684210531,0.4273504273504276,0.2602739726027399,0.5136363636363636,0.5176908752327747,0
0.000949668,0.003154574,0.00245098,0.002336449,0.44736842105263186,0.4786324786324787,0.34246575342465757,0.5136363636363636,0.41340782122905023,0.16666666666666666
0,0,0,0,0.5263157894736845,0.5811965811965814,0.42465753424657526,0.6590909090909092,0.5176908752327747,0.3333333333333333
0,0,0,0,0.5921052631578951,0.6068376068376069,0.49315068493150704,0.7136363636363637,0.48230912476722526,0.5
0,0,0,0,0.5789473684210527,0.5641025641025643,0.547945205,0.7545454545454545,0.48230912476722526,0.6666666666666666
0,0,0,0,0.5657894736842106,0.5555555555555558,0.5342465753424657,0.6454545454545455,0.48230912476722526,0.8333333333333333
0,0,0,0,0.5921052631578951,0.666666667,0.46575342465753433,0.6772727272727274,0.4487895716945995,1
0,0,0,0,0.5394736842105265,0.5897435897435899,0.506849315,0.8045454545454547,0.5512104283054002,0
0,0,0,0,0.5,0.5384615384615388,0.4383561643835612,0.7045454545454546,0.48230912476722526,0.16666666666666666
0,0,0,0,0.5263157894736845,0.6153846153846159,0.3561643835616439,0.6863636363636364,0.4487895716945995,0.3333333333333333
0,0,0,0,0.5921052631578951,0.6495726495726499,0.46575342465753433,0.7727272727272727,0.48230912476722526,0.5
0,0,0,0,0.6184210526315792,0.666666667,0.47945205479452024,0.6772727272727274,0.48230912476722526,0.6666666666666666
0,0,0,0,0.6184210526315792,0.700854701,0.506849315,0.6636363636363637,0.5176908752327747,0.8333333333333333
0,0,0,0,0.6447368421052633,0.700854701,0.6027397260273974,0.5909090909090909,0.48230912476722526,1
0,0,0,0,0.6710526315789473,0.726495726,0.6438356164383561,0.6045454545454545,0.41340782122905023,0
0.030389363722697058,0.09148265,0.075980392,0.074766355,0.5263157894736845,0.5897435897435899,0.15068493150684947,0.36363636363636365,0.2756052141527002,0.16666666666666666
0,0,0,0,0.6447368421052633,0.7435897435897436,0.547945205,0.4363636363636364,0.31098696461824943,0.3333333333333333
0,0,0,0,0.736842105,0.7777777777777781,0.547945205,0.4545454545454546,0.37988826815642457,0.5
0.032288699,0.09148265,0.083333333,0.079439252,0.6447368421052633,0.7692307692307696,0.4109589041095889,0.3,0.2756052141527002,0.6666666666666666
0.029439696106362774,0.056782334384858045,0.06372549,0.065420561,0.4210526315789478,0.7179487179487181,0.3561643835616439,0.3045454545454545,0.17318435754189943,0.8333333333333333
0,0,0,0,0.5657894736842106,0.6581196581196584,0.3835616438356162,0.2590909090909091,0.17318435754189943,1
0.092117759,0.17981072555205047,0.21323529411764708,0.20794392523364488,0.38157894736842124,0.31623931623931645,0.16438356164383539,0.2590909090909091,0.3445065176908751,0
0,0,0,0,0.7500000000000004,0.8034188034188037,0.49315068493150704,0.39545454545454545,0.3445065176908751,0.16666666666666666
0,0,0,0,0.7500000000000004,0.8119658119658122,0.5890410958904111,0.4045454545454546,0.3445065176908751,0.3333333333333333
0.04368471,0.14195583596214512,0.11029411764705883,0.10747663551401869,0.6973684210526319,0.7521367521367521,0.31506849315068486,0.5636363636363637,0.4487895716945995,0.5
0,0,0,0,0.736842105,0.7606837606837611,0.5342465753424657,0.41363636363636364,0.37988826815642457,0.6666666666666666
0.4074074074074074,0.9999999999999999,1,0.9953271028037385,0.5789473684210527,0.6153846153846159,0.28767123287671215,0.3181818181818182,0.2756052141527002,0.8333333333333333
0.026590693,0.05362776,0.06372549,0.065420561,0.6052631578947372,0.7179487179487181,0.4109589041095889,0.2090909090909091,0.10428305400372434,1
0.1111111111111111,0.17981072555205047,0.17647058823529416,0.21728971962616828,0.44736842105263186,0.37606837606837606,0.3287671232876712,0.24545454545454543,0.2420856610800744,0
0,0,0,0,0.7105263157894739,0.8290598290598292,0.49315068493150704,0.2818181818181818,0.3445065176908751,0.16666666666666666
0,0,0,0,0.5526315789473686,0.5128205128205132,0.3835616438356162,0.2545454545454545,0.37988826815642457,0.3333333333333333
0.000949668,0.003154574,0.00245098,0.002336449,0.6842105263157898,0.6752136752136755,0.506849315,0.2272727272727273,0.2420856610800744,0.5
0.005698006,0.018927444794952678,0.014705882352941178,0.014018691588785048,0.5394736842105265,0.6324786324786329,0.5342465753424657,0.2681818181818182,0.17318435754189943,0.6666666666666666
0,0,0,0,0.6184210526315792,0.7948717948717952,0.506849315,0.25,0.41340782122905023,0.8333333333333333
0,0,0,0,0.7500000000000004,0.7692307692307696,0.5753424657534243,0.4818181818181818,0.4487895716945995,1
0.000949668,0.003154574,0.00245098,0.002336449,0.7236842105263164,0.8034188034188037,0.5753424657534243,0.3045454545454545,0.37988826815642457,0
0,0,0,0,0.7500000000000004,0.7435897435897436,0.547945205,0.41818181818181815,0.31098696461824943,0.16666666666666666
0,0,0,0,0.8026315789473686,0.8717948717948718,0.5890410958904111,0.32727272727272727,0.2756052141527002,0.3333333333333333
0.013295347,0.041009464,0.034313725,0.03271028,0.7105263157894739,0.726495726,0.5205479452054793,0.2181818181818182,0.2067039106145251,0.5
0.04368471,0.138801262,0.11274509803921569,0.10747663551401869,0.736842105,0.7863247863247862,0.5753424657534243,0.4272727272727273,0.37988826815642457,0.6666666666666666
0.086419753,0.24290220820189273,0.20833333333333337,0.21261682242990657,0.763157895,0.7606837606837611,0.506849315,0.29545454545454547,0.41340782122905023,0.8333333333333333
0.084520418,0.25552050473186116,0.1985294117647059,0.18925233644859815,0.6315789473684212,0.700854701,0.17808219178082174,0.2090909090909091,0.4487895716945995,1
0.016144349,0.037854889589905356,0.029411764705882356,0.028037383177570097,0.7105263157894739,0.8205128205128212,0.5753424657534243,0.2818181818181818,0.2067039106145251,0
0,0,0,0,0.8552631578947372,0.8547008547008552,0.7534246575342465,0.39545454545454545,0.37988826815642457,0.16666666666666666
0,0,0,0,0.8157894736842111,0.6495726495726499,0.8356164383561642,0.39090909090909093,0.2420856610800744,0.3333333333333333
0.001899335,0.003154574,0.00245098,0.002336449,0.6842105263157898,0.6324786324786329,0.452054795,0.23636363636363633,0.5176908752327747,0.5
0.008547009,0.015772870662460567,0.014705882352941178,0.018691589,0.7236842105263164,0.7179487179487181,0.5205479452054793,0.3090909090909091,0.2756052141527002,0.6666666666666666
0,0,0,0,0.8289473684210527,0.8205128205128212,0.7945205479452055,0.48636363636363633,0.37988826815642457,0.8333333333333333
0,0,0,0,0.8815789473684212,0.7777777777777781,0.8767123287671232,0.5727272727272728,0.5176908752327747,1
0.019943019943019943,0.066246057,0.051470588,0.049065421,0.8552631578947372,0.7863247863247862,0.6027397260273974,0.4090909090909091,0.41340782122905023,0
0.00379867,0.009463722,0.007352941,0.007009346,0.7500000000000004,0.7521367521367521,0.7534246575342465,0.3045454545454545,0.37988826815642457,0.16666666666666666
0.002849003,0.009463722,0.007352941,0.007009346,0.8289473684210527,0.7606837606837611,0.6438356164383561,0.3590909090909091,0.31098696461824943,0.3333333333333333
0,0,0,0,0.8157894736842111,0.7350427350427355,0.7260273972602738,0.37272727272727274,0.4487895716945995,0.5
0.00379867,0.012618296529968454,0.009803922,0.009345794,0.7105263157894739,0.700854701,0.6438356164383561,0.2409090909090909,0.3445065176908751,0.6666666666666666
0.21747388414055077,0.35962145110410093,0.5147058823529412,0.5350467289719626,0.7105263157894739,0.8461538461538467,0.452054795,0.2681818181818182,0.31098696461824943,0.8333333333333333
0.002849003,0.009463722,0.007352941,0.007009346,0.7105263157894739,0.6752136752136755,0.6438356164383561,0.2409090909090909,0.31098696461824943,1
0,0,0,0,0.8684210526315792,0.8034188034188037,0.6712328767123288,0.39090909090909093,0.2756052141527002,0
0,0,0,0,0.8684210526315792,0.7606837606837611,0.7808219178082187,0.45000000000000007,0.31098696461824943,0.16666666666666666
0,0,0,0,0.8157894736842111,0.7948717948717952,0.7808219178082187,0.3090909090909091,0.48230912476722526,0.3333333333333333
0,0,0,0,0.8026315789473686,0.8632478632478637,0.7123287671232874,0.2909090909090909,0.37988826815642457,0.5
0.094017094,0.28391167192429023,0.23529411764705885,0.2313084112149533,0.7500000000000004,0.700854701,0.6301369863013697,0.19999999999999998,0.41340782122905023,0.6666666666666666
0.000949668,0.003154574,0.00245098,0.002336449,0.8289473684210527,0.8119658119658122,0.6027397260273974,0.2909090909090909,0.2756052141527002,0.8333333333333333
0.004748338,0.015772870662460567,0.012254901960784315,0.011682242990654207,0.7105263157894739,0.5555555555555558,0.5890410958904111,0.33181818181818185,0.31098696461824943,1
0,0,0,0,0.9210526315789478,0.7692307692307696,0.7397260273972606,0.4636363636363636,0.3445065176908751,0
0,0,0,0,0.8815789473684212,0.7777777777777781,0.7123287671232874,0.4318181818181818,0.31098696461824943,0.16666666666666666
0,0,0,0,0.9868421052631584,0.8461538461538467,0.9726027397260273,0.7545454545454545,0.3445065176908751,0.3333333333333333
0,0,0,0,0.9605263157894735,0.8205128205128212,0.9589041095890409,0.6772727272727274,0.37988826815642457,0.5
0,0,0,0,0.9473684210526319,0.8461538461538467,0.8493150684931505,0.5636363636363637,0.2756052141527002,0.6666666666666666
0,0,0,0,1,0.9316239316239319,0.8219178082191778,0.46818181818181814,0.31098696461824943,0.8333333333333333
0,0,0,0,0.9210526315789478,0.8547008547008552,0.8356164383561642,0.4045454545454546,0.3445065176908751,1
0,0,0,0,0.8157894736842111,0.8034188034188037,0.7534246575342465,0.32272727272727275,0.41340782122905023,0
0.030389363722697058,0.05362776,0.071078431,0.067757009,0.5789473684210527,0.5470085470085473,0.3013698630136985,0.33636363636363636,0.5176908752327747,0.16666666666666666
0.16429249762583095,0.3785488958990536,0.42156862745098045,0.4042056074766356,0.6315789473684212,0.692307692,0.23287671232876672,0.32272727272727275,0.2420856610800744,0.3333333333333333
0,0,0,0,0.8026315789473686,0.7435897435897436,0.6575342465753424,0.2409090909090909,0.2756052141527002,0.5
0.017094017094017092,0.056782334384858045,0.044117647,0.042056074766355145,0.763157895,0.7094017094017095,0.5342465753424657,0.2272727272727273,0.17318435754189943,0.6666666666666666
0.005698006,0.018927444794952678,0.014705882352941178,0.014018691588785048,0.8684210526315792,0.683760684,0.8356164383561642,0.37727272727272726,0.31098696461824943,0.8333333333333333
0.018993352,0.050473186119873815,0.039215686,0.039719626168224303,0.5657894736842106,0.45299145299145316,0.2602739726027399,0.2818181818181818,0.5176908752327747,1
0,0,0,0,0.8289473684210527,0.7948717948717952,0.6164383561643834,0.39545454545454545,0.31098696461824943,0
0.001899335,0.006309148,0.004901961,0.004672897,0.8157894736842111,0.8205128205128212,0.5205479452054793,0.3,0.41340782122905023,0.16666666666666666
0,0,0,0,0.9078947368421058,0.7692307692307696,0.8630136986301369,0.3090909090909091,0.3445065176908751,0.3333333333333333
0,0,0,0,0.9605263157894735,0.7777777777777781,1,0.5863636363636364,0.48230912476722526,0.5
0.14339981006647673,0.26813880126182965,0.2916666666666667,0.3224299065420561,0.7500000000000004,0.5982905982905988,0.452054795,0.41818181818181815,0.41340782122905023,0.6666666666666666
0,0,0,0,0.8289473684210527,0.7606837606837611,0.7671232876712328,0.2590909090909091,0.2420856610800744,0.8333333333333333
0,0,0,0,0.8552631578947372,0.7521367521367521,0.6438356164383561,0.2909090909090909,0.2756052141527002,1
0.054131054,0.17350157728706622,0.1397058823529412,0.13317757009345796,0.8684210526315792,0.8205128205128212,0.397260274,0.3045454545454545,0.37988826815642457,0
0,0,0,0,0.8815789473684212,0.7948717948717952,0.8493150684931505,0.39999999999999997,0.3445065176908751,0.16666666666666666
0,0,0,0,0.9342105263157898,0.7777777777777781,0.9315068493150682,0.41818181818181815,0.2756052141527002,0.3333333333333333
0.076923077,0.16088328075709776,0.15441176470588236,0.147196262,0.5657894736842106,0.4786324786324787,0.3013698630136985,0.4045454545454546,0.31098696461824943,0.5
0,0,0,0,0.8289473684210527,0.7777777777777781,0.5616438356164384,0.39999999999999997,0.37988826815642457,0.6666666666666666
0.007597341,0.025236593059936908,0.019607843137254905,0.018691589,0.8552631578947372,0.7606837606837611,0.7260273972602738,0.48636363636363633,0.5176908752327747,0.8333333333333333
0.245014245,0.5078864353312303,0.5122549019607844,0.588785047,0.5921052631578951,0.5982905982905988,0.3013698630136985,0.2272727272727273,0.3445065176908751,1
0,0,0,0,0.8026315789473686,0.8034188034188037,0.5342465753424657,0.31363636363636366,0.2067039106145251,0
0.012345679012345678,0.025236593059936908,0.026960784313725495,0.028037383177570097,0.6973684210526319,0.5897435897435899,0.506849315,0.3,0.2756052141527002,0.16666666666666666
0,0,0,0,0.789473684,0.666666667,0.8082191780821919,0.38181818181818183,0.3445065176908751,0.3333333333333333
0.010446343779677113,0.034700315,0.026960784313725495,0.025700935,0.8157894736842111,0.7179487179487181,0.7123287671232874,0.45000000000000007,0.4487895716945995,0.5
0,0,0,0,0.8815789473684212,0.7350427350427355,0.8082191780821919,0.55,0.41340782122905023,0.6666666666666666
0,0,0,0,0.8815789473684212,0.7435897435897436,0.8630136986301369,0.6,0.5176908752327747,0.8333333333333333
0.001899335,0.006309148,0.004901961,0.004672897,0.8684210526315792,0.683760684,0.6301369863013697,0.65,0.4487895716945995,1
0.21937321937321938,0.2870662460567823,0.2916666666666667,0.3504672897196262,0.5921052631578951,0.5641025641025643,0.28767123287671215,0.46818181818181814,0.6908752327746739,0
0.000949668,0.003154574,0.00245098,0.002336449,0.7500000000000004,0.7179487179487181,0.5342465753424657,0.4590909090909091,0.5512104283054002,0.16666666666666666
0.001899335,0.006309148,0.004901961,0.004672897,0.7236842105263164,0.5128205128205132,0.6301369863013697,0.3590909090909091,0.2420856610800744,0.3333333333333333
0,0,0,0,0.7763157894736845,0.692307692,0.6575342465753424,0.2772727272727273,0.2067039106145251,0.5
0,0,0,0,0.9078947368421058,0.7179487179487181,0.8082191780821919,0.540909091,0.31098696461824943,0.6666666666666666
0,0,0,0,0.9210526315789478,0.7863247863247862,0.9178082191780819,0.48636363636363633,0.2756052141527002,0.8333333333333333
0.040835708,0.050473186119873815,0.068627451,0.091121495,0.6710526315789473,0.6581196581196584,0.2602739726027399,0.3590909090909091,0.5176908752327747,1
0.015194681861348529,0.050473186119873815,0.039215686,0.037383178,0.7763157894736845,0.7863247863247862,0.6164383561643834,0.4090909090909091,0.3445065176908751,0
0,0,0,0,0.8684210526315792,0.7606837606837611,0.8082191780821919,0.6090909090909091,0.4487895716945995,0.16666666666666666
0,0,0,0,0.9078947368421058,0.7179487179487181,0.8767123287671232,0.6636363636363637,0.37988826815642457,0.3333333333333333
0,0,0,0,0.8947368421052633,0.7435897435897436,0.8082191780821919,0.6227272727272727,0.2420856610800744,0.5
0,0,0,0,0.8289473684210527,0.7350427350427355,0.8356164383561642,0.4227272727272727,0.3445065176908751,0.6666666666666666
0,0,0,0,0.7236842105263164,0.7435897435897436,0.5753424657534243,0.2909090909090909,0.5176908752327747,0.8333333333333333
0,0,0,0,0.8026315789473686,0.7435897435897436,0.6849315068493147,0.23636363636363633,0.31098696461824943,1
0.010446343779677113,0.012618296529968454,0.012254901960784315,0.01635514,0.736842105,0.692307692,0.4109589041095889,0.25,0.2420856610800744,0
0.18803418803418803,0.24921135646687698,0.2524509803921569,0.4532710280373832,0.6710526315789473,0.6410256410256414,0.24657534246575352,0.2863636363636364,0.5176908752327747,0.16666666666666666
0.080721747,0.20820189274447948,0.18872549019607845,0.18457943925233647,0.6710526315789473,0.5897435897435899,0.28767123287671215,0.32272727272727275,0.2756052141527002,0.3333333333333333
0,0,0,0,0.8421052631578951,0.7094017094017095,0.7945205479452055,0.4636363636363636,0.37988826815642457,0.5
0.1728395061728395,0.5268138801261829,0.44362745098039225,0.42523364485981313,0.7105263157894739,0.5555555555555558,0.31506849315068486,0.39090909090909093,0.621973929,0.6666666666666666
0.001899335,0.006309148,0.004901961,0.004672897,0.6315789473684212,0.6153846153846159,0.47945205479452024,0.4363636363636364,0.4487895716945995,0.8333333333333333
0,0,0,0,0.8289473684210527,0.7350427350427355,0.8219178082191778,0.4636363636363636,0.2756052141527002,1
0.000949668,0.003154574,0.00245098,0.002336449,0.8026315789473686,0.7179487179487181,0.8356164383561642,0.5818181818181818,0.37988826815642457,0
0,0,0,0,0.8684210526315792,0.7435897435897436,0.8356164383561642,0.5590909090909091,0.3445065176908751,0.16666666666666666
0,0,0,0,0.8157894736842111,0.8119658119658122,0.6849315068493147,0.34090909090909094,0.3445065176908751,0.3333333333333333
0.005698006,0.012618296529968454,0.012254901960784315,0.011682242990654207,0.5657894736842106,0.5213675213675217,0.547945205,0.2772727272727273,0.17318435754189943,0.5
0.068376068,0.17665615141955834,0.17401960784313728,0.16588785046728974,0.6184210526315792,0.6752136752136755,0.3013698630136985,0.3181818181818182,0.37988826815642457,0.6666666666666666
0,0,0,0,0.736842105,0.692307692,0.547945205,0.4636363636363636,0.37988826815642457,0.8333333333333333
0.053181387,0.085173502,0.11764705882352942,0.1191588785046729,0.6842105263157898,0.7179487179487181,0.4109589041095889,0.39090909090909093,0.5512104283054002,1
0.027540360873694204,0.047318612,0.036764706,0.065420561,0.6315789473684212,0.5897435897435899,0.506849315,0.2090909090909091,0.31098696461824943,0
0.021842355175688506,0.018927444794952678,0.024509804,0.030373831775700938,0.4210526315789478,0.3333333333333335,0.46575342465753433,0.29545454545454547,0.17318435754189943,0.16666666666666666
0,0,0,0,0.7236842105263164,0.6324786324786329,0.547945205,0.37272727272727274,0.31098696461824943,0.3333333333333333
0,0,0,0,0.8815789473684212,0.7521367521367521,0.7397260273972606,0.3181818181818182,0.17318435754189943,0.5
0.2108262108262108,0.2618296529968454,0.30147058823529416,0.31542056074766356,0.44736842105263186,0.4273504273504276,0.16438356164383539,0.25,0.37988826815642457,0.6666666666666666
0,0,0,0,0.6710526315789473,0.6153846153846159,0.5342465753424657,0.25,0.2420856610800744,0.8333333333333333
0,0,0,0,0.8684210526315792,0.7179487179487181,0.7945205479452055,0.3590909090909091,0.2420856610800744,1
0.000949668,0.003154574,0.00245098,0.002336449,0.7763157894736845,0.6153846153846159,0.8493150684931505,0.5590909090909091,0.37988826815642457,0
0.037037037037037035,0.10410094637223974,0.088235294,0.086448598,0.6184210526315792,0.45299145299145316,0.34246575342465757,0.4227272727272727,0.31098696461824943,0.16666666666666666
0.075023742,0.22397476340694003,0.1936274509803922,0.18457943925233647,0.6578947368421058,0.5213675213675217,0.452054795,0.27272727272727276,0.621973929,0.3333333333333333
0.2440645773979107,0.49842271293375395,0.4632352941176471,0.49299065420560756,0.44736842105263186,0.37606837606837606,0.15068493150684947,0.2818181818181818,0.5865921787709496,0.5
0.001899335,0.006309148,0.004901961,0.004672897,0.763157895,0.6410256410256414,0.7534246575342465,0.4772727272727273,0.3445065176908751,0.6666666666666666
0,0,0,0,0.8421052631578951,0.683760684,0.8219178082191778,0.5545454545454546,0.41340782122905023,0.8333333333333333
0,0,0,0,0.789473684,0.6239316239316239,0.8356164383561642,0.4272727272727273,0.31098696461824943,1
0,0,0,0,0.789473684,0.7692307692307696,0.6986301369863015,0.4636363636363636,0.2756052141527002,0
0,0,0,0,0.8552631578947372,0.7350427350427355,0.7945205479452055,0.4818181818181818,0.31098696461824943,0.16666666666666666
0,0,0,0,0.8947368421052633,0.700854701,0.904109589,0.5909090909090909,0.37988826815642457,0.3333333333333333
0,0,0,0,0.9078947368421058,0.7094017094017095,0.9178082191780819,0.65,0.3445065176908751,0.5
0.000949668,0.003154574,0.00245098,0.002336449,0.9078947368421058,0.726495726,0.9178082191780819,0.6181818181818182,0.31098696461824943,0.6666666666666666
0,0,0,0,0.8815789473684212,0.7094017094017095,0.9178082191780819,0.9318181818181818,0.5176908752327747,0.8333333333333333
0,0,0,0,0.8684210526315792,0.7435897435897436,0.8767123287671232,0.9,0.5865921787709496,1
0,0,0,0,0.8289473684210527,0.7094017094017095,0.8356164383561642,0.890909091,0.4487895716945995,0
0,0,0,0,0.8289473684210527,0.7179487179487181,0.8082191780821919,0.540909091,0.3445065176908751,0.16666666666666666
0,0,0,0,0.8684210526315792,0.726495726,0.7945205479452055,0.4954545454545455,0.37988826815642457,0.3333333333333333
0.04368471,0.034700315,0.039215686,0.058411214953271035,0.47368421052631593,0.45299145299145316,0.2739726027397258,0.4727272727272728,0.37988826815642457,0.5
0,0,0,0,0.763157895,0.726495726,0.547945205,0.540909091,0.48230912476722526,0.6666666666666666
0,0,0,0,0.8684210526315792,0.726495726,0.7808219178082187,0.7727272727272727,0.41340782122905023,0.8333333333333333
0,0,0,0,0.8552631578947372,0.7777777777777781,0.7260273972602738,0.45000000000000007,0.2756052141527002,1
0,0,0,0,0.8684210526315792,0.7435897435897436,0.7945205479452055,0.509090909,0.37988826815642457,0
0.11585944919278252,0.25867507886435326,0.20098039215686275,0.19392523364485986,0.7500000000000004,0.7179487179487181,0.4383561643835612,0.6590909090909092,0.5176908752327747,0.16666666666666666
0,0,0,0,0.8421052631578951,0.7435897435897436,0.8219178082191778,0.6818181818181819,0.48230912476722526,0.3333333333333333
0,0,0,0,0.8684210526315792,0.7094017094017095,0.8904109589041096,0.5454545454545455,0.41340782122905023,0.5
0,0,0,0,0.8157894736842111,0.7094017094017095,0.7808219178082187,0.5772727272727273,0.37988826815642457,0.6666666666666666
0,0,0,0,0.8157894736842111,0.683760684,0.8356164383561642,0.8045454545454547,0.4487895716945995,0.8333333333333333
0.021842355175688506,0.069400631,0.056372549019607844,0.053738317757009345,0.789473684,0.7094017094017095,0.547945205,0.7863636363636364,0.48230912476722526,1
0.11016144349477681,0.12933753943217663,0.1397058823529412,0.18457943925233647,0.5526315789473686,0.6324786324786329,0.36986301369862984,0.5727272727272728,0.5512104283054002,0
0,0,0,0,0.6578947368421058,0.6581196581196584,0.46575342465753433,0.37727272727272726,0.48230912476722526,0.16666666666666666
0.018043684710351376,0.041009464,0.041666667,0.044392523364485986,0.6973684210526319,0.6581196581196584,0.4383561643835612,0.6318181818181818,0.6908752327746739,0.3333333333333333
0,0,0,0,0.6842105263157898,0.6752136752136755,0.6438356164383561,0.4772727272727273,0.31098696461824943,0.5
0.040835708,0.10410094637223974,0.083333333,0.08411215,0.5526315789473686,0.4871794871794872,0.452054795,0.3090909090909091,0.2756052141527002,0.6666666666666666
0.074074074,0.24290220820189273,0.18872549019607845,0.18224299065420563,0.5526315789473686,0.4786324786324787,0.34246575342465757,0.31363636363636366,0.8286778398510242,0.8333333333333333
0,0,0,0,0.7500000000000004,0.5982905982905988,0.6849315068493147,0.4636363636363636,0.5176908752327747,1
0.086419753,0.1167192429022082,0.11274509803921569,0.14485981308411217,0.5263157894736845,0.4871794871794872,0.3013698630136985,0.27272727272727276,0.2067039106145251,0
0,0,0,0,0.7763157894736845,0.7350427350427355,0.5342465753424657,0.7363636363636364,0.4487895716945995,0.16666666666666666
0,0,0,0,0.8026315789473686,0.692307692,0.7260273972602738,0.6636363636363637,0.5176908752327747,0.3333333333333333
0.000949668,0.003154574,0.00245098,0.002336449,0.789473684,0.7350427350427355,0.7534246575342465,0.7000000000000001,0.41340782122905023,0.5
